area,item,year,value
Yemen,Mutton & Goat Meat,2010,2.65
Yemen,Mutton & Goat Meat,2011,3.12
Yemen,Mutton & Goat Meat,2012,3.48
Yemen,Mutton & Goat Meat,2013,4
Yemen,Mutton & Goat Meat,2014,4.52
Yemen,Mutton & Goat Meat,2015,4.15
Yemen,Mutton & Goat Meat,2016,3.65
Yemen,Mutton & Goat Meat,2017,3.54
Yemen,Mutton & Goat Meat,2018,3.4
Yemen,Mutton & Goat Meat,2019,3.74
Yemen,Mutton & Goat Meat,2020,3.8
Yemen,Mutton & Goat Meat,2021,3.9
Yemen,Mutton & Goat Meat,2022,4.07
Yemen,Mutton & Goat Meat,2023,3.51
Yemen,Pigmeat,2010,0.03
Yemen,Pigmeat,2011,0
Yemen,Pigmeat,2012,0.01
Yemen,Pigmeat,2013,0.01
Yemen,Pigmeat,2014,0
Yemen,Pigmeat,2015,0
Yemen,Pigmeat,2016,0
Yemen,Pigmeat,2017,0
Yemen,Pigmeat,2018,0
Yemen,Pigmeat,2019,0
Yemen,Pigmeat,2020,0.01
Yemen,Pigmeat,2021,0.01
Yemen,Pigmeat,2022,0.01
Yemen,Pigmeat,2023,0
