Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2022,Y2022F,Y2022N,Y2023,Y2023F,Y2023N,Y2024,Y2024F,Y2024N,Y2025,Y2025F,Y2025N
176,'626,Timor-Leste,6646,Forest land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.57,X,,1099.17,I,,1097.77,I,,1096.37,I,,1094.97,I,,1093.57,I,,1092.17,I,,1090.77,I,,1089.37,I,,1087.97,I,,1086.57,X,,1085.17,I,,1083.77,I,,1082.37,I,,1080.97,I,,1079.57,I,,1078.17,I,,1076.77,I,,1075.37,I,,1073.97,I,,1072.57,X,,1071.17,I,,1069.77,I,,1068.37,I,,1066.97,I,,1065.57,X,,1064.17,I,,1062.77,I,,1061.37,I,,1059.97,I,,1058.57,X,,1057.722,I,,1056.874,I,,1056.026,I,,1055.178,I,,1054.33,X,
176,'626,Timor-Leste,6646,Forest land,72151,Carbon stock in living biomass,million t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.76,X,,82.655,I,,82.55,I,,82.445,I,,82.34,I,,82.235,I,,82.13,I,,82.025,I,,81.92,I,,81.815,I,,81.71,X,,81.605,I,,81.5,I,,81.395,I,,81.29,I,,81.185,I,,81.08,I,,80.975,I,,80.87,I,,80.765,I,,80.66,X,,80.554,I,,80.448,I,,80.342,I,,80.236,I,,80.13,X,,80.024,I,,79.918,I,,79.812,I,,79.706,I,,79.6,X,,79.538,I,,79.476,I,,79.414,I,,79.352,I,,79.29,X,
176,'626,Timor-Leste,6646,Forest land,7209,Share in Land area,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.01,E,,73.92,E,,73.82,E,,73.73,E,,73.64,E,,73.54,E,,73.45,E,,73.35,E,,73.26,E,,73.17,E,,73.07,E,,72.98,E,,72.88,E,,72.79,E,,72.69,E,,72.6,E,,72.51,E,,72.41,E,,72.32,E,,72.22,E,,72.13,E,,72.04,E,,71.94,E,,71.85,E,,71.75,E,,71.66,E,,71.56,E,,71.47,E,,71.38,E,,71.28,E,,71.19,E,,71.13,E,,71.07,E,,71.02,E,,,,,,,
176,'626,Timor-Leste,6717,Naturally regenerating forest,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.84,X,,1087.44,I,,1086.04,I,,1084.64,I,,1083.24,I,,1081.84,I,,1080.44,I,,1079.04,I,,1077.64,I,,1076.24,I,,1074.84,X,,1073.44,I,,1072.04,I,,1070.64,I,,1069.24,I,,1067.84,I,,1066.44,I,,1065.04,I,,1063.64,I,,1062.24,I,,1060.84,X,,1059.44,I,,1058.04,I,,1056.64,I,,1055.24,I,,1053.84,X,,1052.44,I,,1051.04,I,,1049.64,I,,1048.24,I,,1046.84,X,,1045.992,I,,1045.144,I,,1044.296,I,,1043.448,I,,1042.6,X,
176,'626,Timor-Leste,6717,Naturally regenerating forest,7210,Share in Forest land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.93,X,,98.93,E,,98.93,E,,98.93,E,,98.93,E,,98.93,E,,98.93,E,,98.92,E,,98.92,E,,98.92,E,,98.92,X,,98.92,E,,98.92,E,,98.92,E,,98.91,E,,98.91,E,,98.91,E,,98.91,E,,98.91,E,,98.91,E,,98.91,X,,98.9,E,,98.9,E,,98.9,E,,98.9,E,,98.9,X,,98.9,E,,98.9,E,,98.89,E,,98.89,E,,98.89,X,,98.89,E,,98.89,E,,98.89,E,,98.89,E,,98.89,X,
176,'626,Timor-Leste,6716,Planted Forest,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.73,X,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,X,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,X,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,X,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,X,,11.73,I,,11.73,I,,11.73,I,,11.73,I,,11.73,X,
176,'626,Timor-Leste,6716,Planted Forest,7210,Share in Forest land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,X,,1.07,E,,1.07,E,,1.07,E,,1.07,E,,1.07,E,,1.07,E,,1.08,E,,1.08,E,,1.08,E,,1.08,X,,1.08,E,,1.08,E,,1.08,E,,1.09,E,,1.09,E,,1.09,E,,1.09,E,,1.09,E,,1.09,E,,1.09,X,,1.1,E,,1.1,E,,1.1,E,,1.1,E,,1.1,X,,1.1,E,,1.1,E,,1.11,E,,1.11,E,,1.11,X,,1.11,E,,1.11,E,,1.11,E,,1.11,E,,1.11,X,
176,'626,Timor-Leste,6670,Other land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.43,I,,57.83,I,,59.23,I,,55.63,I,,52.03,I,,53.43,I,,52.83,I,,53.23,I,,56.63,I,,62.03,I,,63.43,I,,65.23,I,,67.03,I,,70.83,I,,72.63,I,,74.43,I,,76.23,I,,78.03,I,,74.83,I,,74.63,I,,76.43,I,,77.23,I,,78.13,I,,79.03,I,,79.93,I,,80.83,I,,81.73,I,,82.63,I,,83.53,I,,85.63,I,,87.03,I,,87.878,I,,88.726,I,,89.574,I,,,,,,,
176,'626,Timor-Leste,6690,Land area equipped for irrigation,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,I,,16,I,,18,I,,19,I,,21,I,,23,I,,25,I,,26,I,,28,I,,30,I,,32,I,,33,I,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,X,,34.65,I,,,,,,,
176,'626,Timor-Leste,6690,Land area equipped for irrigation,7252,Share in Cropland,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,E,,8.89,E,,10,E,,10.27,E,,11.05,E,,12.11,E,,13.02,E,,13.47,E,,14.66,E,,16.04,E,,17.11,E,,17.68,E,,18.61,E,,18.85,E,,18.89,E,,18.93,E,,18.98,E,,19.02,E,,18.55,E,,18.39,E,,18.43,E,,18.37,E,,18.32,E,,18.28,E,,18.23,E,,18.18,E,,18.13,E,,18.08,E,,18.04,E,,18.1,E,,18.1,E,,18.1,E,,18.1,E,,18.1,E,,,,,,,
176,'626,Timor-Leste,6611,Agriculture area actually irrigated,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.91,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,'626,Timor-Leste,6611,Agriculture area actually irrigated,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,'626,Timor-Leste,6671,Agriculture area under organic agric.,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,I,,23.6,I,,23.8,I,,26.1,I,,25,I,,24.75,I,,24.75,I,,24.69,I,,24.69,I,,25.5,I,,25.2,I,,28.3,I,,31.28,I,,59.787,I,,32.47,I,,32.31,I,,32.31,I,,32.31,I,,31.4473,I,,,,,,,
176,'626,Timor-Leste,6671,Agriculture area under organic agric.,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,E,,7.1,E,,7.16,E,,7.75,E,,7.39,E,,7.32,E,,7.31,E,,7.28,E,,7.27,E,,7.5,E,,7.4,E,,8.3,E,,9.16,E,,17.48,E,,9.51,E,,9.46,E,,9.46,E,,9.46,E,,9.21,E,,,,,,,
176,'626,Timor-Leste,6672,Agriculture area certified organic,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,I,,28.3,I,,31.28,I,,,,,32.47,I,,32.31,I,,32.31,I,,32.31,I,,31.4473,I,,,,,,,
176,'626,Timor-Leste,6668,Cropland area under organic agric.,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.28,I,,,,,32.47,I,,32.31,I,,32.31,I,,32.31,I,,31.4473,I,,,,,,,
176,'626,Timor-Leste,6669,Cropland area certified organic,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.28,I,,,,,32.47,I,,32.31,I,,32.31,I,,32.31,I,,31.4473,I,,,,,,,
223,'792,Türkiye,6600,Country area,5110,Area,1000 ha,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,78535,A,,,,,,,
223,'792,Türkiye,6601,Land area,5110,Area,1000 ha,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,76963,A,,,,,,,
223,'792,Türkiye,6602,Agriculture,5110,Area,1000 ha,36517,I,,36648,I,,37370,I,,37292,I,,37296,I,,37484,I,,37300,I,,37601,I,,38643,I,,38178,I,,38314,I,,38826,I,,38787,I,,38328,I,,37962,I,,37903,I,,38029,I,,38045,I,,38892,I,,38579,I,,38613,I,,37191,I,,36718,I,,37613,I,,38130,I,,38483,I,,39427,I,,39263,I,,39897,I,,39677,I,,40067,I,,39904,I,,39913,I,,40149,I,,39493,I,,39364,I,,39242,I,,39919,I,,40302,I,,40479,I,,40968,I,,41196,I,,40644,I,,41210,I,,41223,I,,40493,I,,39505,I,,39122,I,,38911,I,,39012,I,,38247,I,,38407,I,,38423,I,,38554,I,,38551,I,,38328,I,,37964,I,,37802,I,,37716,I,,37762,I,,38089,I,,38501,I,,38588,I,,,,,,,
223,'792,Türkiye,6610,Agricultural land,5110,Area,1000 ha,36517,I,,36648,I,,37370,I,,37292,I,,37296,I,,37484,I,,37300,I,,37601,I,,38643,I,,38178,I,,38314,I,,38826,I,,38787,I,,38328,I,,37962,I,,37903,I,,38029,I,,38045,I,,38892,I,,38579,I,,38613,I,,37191,I,,36718,I,,37613,I,,38130,I,,38483,I,,39427,I,,39263,I,,39897,I,,39677,I,,40067,A,,39904,A,,39913,A,,40149,A,,39493,A,,39364,A,,39242,A,,39919,I,,40302,I,,40479,I,,40968,A,,41196,A,,40644,A,,41210,A,,41223,A,,40493,A,,39505,A,,39122,A,,38911,A,,39012,A,,38247,A,,38407,A,,38423,A,,38554,A,,38551,A,,38328,A,,37964,A,,37802,A,,37716,A,,37762,A,,38089,A,,38501,A,,38588,A,,,,,,,
223,'792,Türkiye,6610,Agricultural land,7209,Share in Land area,%,47.45,E,,47.62,E,,48.56,E,,48.45,E,,48.46,E,,48.7,E,,48.46,E,,48.86,E,,50.21,E,,49.61,E,,49.78,E,,50.45,E,,50.4,E,,49.8,E,,49.33,E,,49.25,E,,49.41,E,,49.43,E,,50.53,E,,50.13,E,,50.17,E,,48.32,E,,47.71,E,,48.87,E,,49.54,E,,50,E,,51.23,E,,51.02,E,,51.84,E,,51.55,E,,52.06,A,,51.85,A,,51.86,A,,52.17,A,,51.31,A,,51.15,A,,50.99,A,,51.87,E,,52.37,E,,52.6,E,,53.23,A,,53.53,A,,52.81,A,,53.55,A,,53.56,A,,52.61,A,,51.33,A,,50.83,A,,50.56,A,,50.69,A,,49.7,A,,49.9,A,,49.92,A,,50.09,A,,50.09,A,,49.8,A,,49.33,A,,49.12,A,,49.01,A,,49.07,A,,49.49,A,,50.03,A,,50.14,A,,,,,,,
223,'792,Türkiye,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,USD_PPP/ha,485.52,E,,497.93,E,,505.8,E,,517.08,E,,508.27,E,,551.01,E,,561.62,E,,581.7,E,,561.58,E,,599.15,E,,626.2,E,,633.74,E,,589.11,E,,649.75,E,,702.37,E,,749.52,E,,748.72,E,,781.1,E,,769.19,E,,791.45,E,,801.12,E,,863.31,E,,864.45,E,,897.6,E,,892.91,E,,953.49,E,,919.74,E,,987.96,E,,922.54,E,,988.17,E,,985,E,,998.02,E,,987.23,E,,996.34,E,,1008.38,E,,1080.26,E,,1064.18,E,,1165.44,E,,1112.74,E,,1140.28,E,,1091.68,E,,1149.15,E,,1179.6,E,,1172.18,E,,1248.88,E,,1294.26,E,,1265.86,E,,1340.94,E,,1378.8,E,,1418.92,E,,1514.92,E,,1587.35,E,,1623.85,E,,1589.55,E,,1677.25,E,,1697.97,E,,1824.87,E,,1845.74,E,,1922.78,E,,2010.55,E,,2002.07,E,,2131.51,E,,2089.86,E,,,,,,,
223,'792,Türkiye,6620,Cropland,5110,Area,1000 ha,25167,A,,25348,A,,26120,A,,26092,A,,26146,A,,26384,A,,26250,A,,26601,A,,27743,A,,27378,A,,27614,A,,28226,A,,28287,A,,27928,A,,27662,A,,27703,A,,27929,A,,28045,A,,28792,A,,28479,A,,28513,A,,27091,A,,26618,A,,27413,A,,27530,A,,27483,A,,27927,A,,27763,A,,27897,A,,27677,A,,27689,A,,27526,A,,27535,A,,27771,A,,27115,A,,26986,A,,26864,A,,26969,A,,26802,A,,26379,A,,26351,A,,26579,A,,26027,A,,26593,A,,26606,A,,25876,A,,24888,A,,24505,A,,24294,A,,24395,A,,23630,A,,23790,A,,23806,A,,23937,A,,23934,A,,23711,A,,23347,A,,23180,A,,23099,A,,23145,A,,23473,A,,23883,A,,23971,A,,,,,,,
223,'792,Türkiye,6620,Cropland,7208,Share in Agricultural land,%,68.92,E,,69.17,E,,69.9,E,,69.97,E,,70.1,E,,70.39,E,,70.38,E,,70.75,E,,71.79,E,,71.71,E,,72.07,E,,72.7,E,,72.93,E,,72.87,E,,72.87,E,,73.09,E,,73.44,E,,73.72,E,,74.03,E,,73.82,E,,73.84,E,,72.84,E,,72.49,E,,72.88,E,,72.2,E,,71.42,E,,70.83,E,,70.71,E,,69.92,E,,69.76,E,,69.11,A,,68.98,A,,68.99,A,,69.17,A,,68.66,A,,68.56,A,,68.46,A,,67.56,E,,66.5,E,,65.17,E,,64.32,A,,64.52,A,,64.04,A,,64.53,A,,64.54,A,,63.9,A,,63,A,,62.64,A,,62.43,A,,62.53,A,,61.78,A,,61.94,A,,61.96,A,,62.09,A,,62.08,A,,61.86,A,,61.5,A,,61.32,A,,61.24,A,,61.29,A,,61.63,A,,62.03,A,,62.12,A,,,,,,,
223,'792,Türkiye,6620,Cropland,7209,Share in Land area,%,32.7,A,,32.94,A,,33.94,A,,33.9,A,,33.97,A,,34.28,A,,34.11,A,,34.56,A,,36.05,A,,35.57,A,,35.88,A,,36.67,A,,36.75,A,,36.29,A,,35.94,A,,36,A,,36.29,A,,36.44,A,,37.41,A,,37,A,,37.05,A,,35.2,A,,34.59,A,,35.62,A,,35.77,A,,35.71,A,,36.29,A,,36.07,A,,36.25,A,,35.96,A,,35.98,A,,35.77,A,,35.78,A,,36.08,A,,35.23,A,,35.06,A,,34.91,A,,35.04,A,,34.82,A,,34.27,A,,34.24,A,,34.53,A,,33.82,A,,34.55,A,,34.57,A,,33.62,A,,32.34,A,,31.84,A,,31.57,A,,31.7,A,,30.7,A,,30.91,A,,30.93,A,,31.1,A,,31.1,A,,30.81,A,,30.34,A,,30.12,A,,30.01,A,,30.07,A,,30.5,A,,31.03,A,,31.15,A,,,,,,,
223,'792,Türkiye,6620,Cropland,7277,Area per capita,ha/cap,0.8643,E,,0.8473,E,,0.8501,E,,0.8272,E,,0.8083,E,,0.7952,E,,0.7709,E,,0.7617,E,,0.7752,E,,0.7472,E,,0.736,E,,0.7345,E,,0.7192,E,,0.6945,E,,0.6738,E,,0.6612,E,,0.653,E,,0.6426,E,,0.6469,E,,0.6272,E,,0.6155,E,,0.5725,E,,0.5494,E,,0.553,E,,0.5431,E,,0.5308,E,,0.5285,E,,0.515,E,,0.5074,E,,0.4941,E,,0.4857,E,,0.4747,E,,0.4667,E,,0.4626,E,,0.4443,E,,0.4356,E,,0.4274,E,,0.4231,E,,0.4149,E,,0.4032,E,,0.3978,E,,0.3964,E,,0.3837,E,,0.3877,E,,0.3838,E,,0.3694,E,,0.3518,E,,0.3424,E,,0.3353,E,,0.3326,E,,0.3184,E,,0.3164,E,,0.3116,E,,0.3067,E,,0.2991,E,,0.2904,E,,0.281,E,,0.2746,E,,0.2706,E,,0.2688,E,,0.2708,E,,0.2743,E,,0.2747,E,,,,,,,
223,'792,Türkiye,6621,Arable land,5110,Area,1000 ha,23013,A,,23131,A,,23895,A,,23824,A,,23841,A,,24000,A,,23836,A,,24092,A,,25231,A,,24793,A,,24978,A,,25573,A,,25543,A,,25161,A,,24908,A,,24862,A,,25063,A,,25123,A,,25778,A,,25354,A,,25483,A,,24199,A,,23696,A,,24502,A,,24595,A,,24558,A,,24964,A,,24786,A,,24880,A,,24647,A,,24666,A,,24514,A,,24481,A,,24705,A,,24654,A,,24514,A,,24297,A,,24439,A,,24279,A,,23826,A,,23801,A,,23994,A,,23372,A,,23871,A,,23830,A,,22981,A,,21979,A,,21555,A,,21351,A,,21384,A,,20539,A,,20577,A,,20574,A,,20699,A,,20650,A,,20382,A,,19998,A,,19723,A,,19580,A,,19586,A,,19881,A,,20213,A,,20277,A,,,,,,,
223,'792,Türkiye,6621,Arable land,7208,Share in Agricultural land,%,63.02,E,,63.12,E,,63.94,E,,63.89,E,,63.92,E,,64.03,E,,63.9,E,,64.07,E,,65.29,E,,64.94,E,,65.19,E,,65.87,E,,65.85,E,,65.65,E,,65.61,E,,65.59,E,,65.9,E,,66.03,E,,66.28,E,,65.72,E,,66,E,,65.07,E,,64.54,E,,65.14,E,,64.5,E,,63.82,E,,63.32,E,,63.13,E,,62.36,E,,62.12,E,,61.56,A,,61.43,A,,61.34,A,,61.53,A,,62.43,A,,62.28,A,,61.92,A,,61.22,E,,60.24,E,,58.86,E,,58.1,A,,58.24,A,,57.5,A,,57.93,A,,57.81,A,,56.75,A,,55.64,A,,55.1,A,,54.87,A,,54.81,A,,53.7,A,,53.58,A,,53.55,A,,53.69,A,,53.57,A,,53.18,A,,52.68,A,,52.17,A,,51.91,A,,51.87,A,,52.2,A,,52.5,A,,52.55,A,,,,,,,
223,'792,Türkiye,6630,Temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18887,A,,18954,A,,18381,A,,18915,A,,18954,A,,18290,A,,17760,A,,17296,A,,17028,A,,17135,A,,16522,A,,16291,A,,16426,A,,16591,A,,16536,A,,16384,A,,16301,A,,16210,A,,16193,A,,16412,A,,16822,A,,17253,A,,17463,A,,,,,,,
223,'792,Türkiye,6633,Temporary meadows and pastures,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,A,,0,I,,,,,,,
223,'792,Türkiye,6640,Temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4914,A,,5040,A,,4991,A,,4956,A,,4876,A,,4691,A,,4219,A,,4259,A,,4323,A,,4249,A,,4017,A,,4286,A,,4148,A,,4108,A,,4114,A,,3998,A,,3697,A,,3513,A,,3387,A,,3173,A,,3059,A,,2960,A,,2814,A,,,,,,,
223,'792,Türkiye,6650,Permanent crops,5110,Area,1000 ha,2154,A,,2217,A,,2225,A,,2268,A,,2305,A,,2384,A,,2414,A,,2509,A,,2512,A,,2585,A,,2636,A,,2653,A,,2744,A,,2767,A,,2754,A,,2841,A,,2866,A,,2922,A,,3014,A,,3125,A,,3030,A,,2892,A,,2922,A,,2911,A,,2935,A,,2925,A,,2963,A,,2977,A,,3017,A,,3030,A,,3023,A,,3012,A,,3054,A,,3066,A,,2461,A,,2472,A,,2567,A,,2530,A,,2523,A,,2553,A,,2550,A,,2585,A,,2655,A,,2722,A,,2776,A,,2895,A,,2909,A,,2950,A,,2943,A,,3011,A,,3091,A,,3213,A,,3232,A,,3238,A,,3284,A,,3329,A,,3348,A,,3457,A,,3519,A,,3559,A,,3591,A,,3671,A,,3694,A,,,,,,,
