Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","410","Republic of Korea","5110","Area","6640","Temporary fallow","2023","2023","1000 ha","77","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2010","2010","1000 ha","208","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2010","2010","%","11.73","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2011","2011","1000 ha","210","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2011","2011","%","11.96","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2012","2012","1000 ha","207.8","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2012","2012","%","11.62","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2013","2013","1000 ha","215.2","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2013","2013","%","12.17","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2014","2014","1000 ha","215","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2014","2014","%","12.3","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2015","2015","1000 ha","214.5","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2015","2015","%","12.36","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2016","2016","1000 ha","223","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2016","2016","%","13.11","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2017","2017","1000 ha","224","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2017","2017","%","13.36","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2018","2018","1000 ha","222","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2018","2018","%","13.44","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2019","2019","1000 ha","217","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2019","2019","%","13.26","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2020","2020","1000 ha","213","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2020","2020","%","13.14","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2021","2021","1000 ha","204","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2021","2021","%","12.73","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2022","2022","1000 ha","208","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2022","2022","%","13.13","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6650","Permanent crops","2023","2023","1000 ha","205","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6650","Permanent crops","2023","2023","%","13.07","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2010","2010","1000 ha","58","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2010","2010","%","3.27","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2010","2010","%","0.6","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2011","2011","1000 ha","58.1","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2011","2011","%","3.31","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2011","2011","%","0.6","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2012","2012","1000 ha","58","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2012","2012","%","3.24","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2012","2012","%","0.6","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2013","2013","1000 ha","57.7","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2013","2013","%","3.26","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2013","2013","%","0.59","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2014","2014","1000 ha","57.3","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2014","2014","%","3.28","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2014","2014","%","0.59","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","57","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2015","2015","%","3.28","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2015","2015","%","0.58","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2016","2016","1000 ha","56.8","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2016","2016","%","3.34","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2016","2016","%","0.58","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2017","2017","1000 ha","56","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2017","2017","%","3.34","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2017","2017","%","0.57","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2018","2018","1000 ha","56","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2018","2018","%","3.39","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2018","2018","%","0.57","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2019","2019","1000 ha","56","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2019","2019","%","3.42","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2019","2019","%","0.57","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","56","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2020","2020","%","3.45","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2020","2020","%","0.57","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","56","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2021","2021","%","3.49","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2021","2021","%","0.57","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2022","2022","1000 ha","56","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2022","2022","%","3.54","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2022","2022","%","0.57","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6655","Permanent meadows and pastures","2023","2023","1000 ha","56","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2023","2023","%","3.57","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6655","Permanent meadows and pastures","2023","2023","%","0.57","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2010","2010","1000 ha","6387","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2010","2010","million t","414.32","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2010","2010","%","65.71","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2011","2011","1000 ha","6377","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2011","2011","million t","428.084","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2011","2011","%","65.61","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2012","2012","1000 ha","6367","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2012","2012","million t","441.848","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2012","2012","%","65.43","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2013","2013","1000 ha","6357","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2013","2013","million t","455.612","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2013","2013","%","65.25","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2014","2014","1000 ha","6347","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2014","2014","million t","469.376","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2014","2014","%","65.14","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2015","2015","1000 ha","6337","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2015","2015","million t","483.14","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2015","2015","%","65.03","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2016","2016","1000 ha","6329.2","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2016","2016","million t","496.248","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2016","2016","%","64.92","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2017","2017","1000 ha","6321.4","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2017","2017","million t","509.356","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2017","2017","%","64.83","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2018","2018","1000 ha","6313.6","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2018","2018","million t","522.464","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2018","2018","%","64.74","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2019","2019","1000 ha","6305.8","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2019","2019","million t","535.572","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2019","2019","%","64.61","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2020","2020","1000 ha","6298","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2020","2020","million t","548.68","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2020","2020","%","64.53","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2021","2021","1000 ha","6294.226","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2021","2021","million t","561.186","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2021","2021","%","64.49","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2022","2022","1000 ha","6290.452","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2022","2022","million t","573.692","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2022","2022","%","64.45","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2023","2023","1000 ha","6286.678","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2023","2023","million t","586.198","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7209","Share in Land area","6646","Forest land","2023","2023","%","64.41","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2024","2024","1000 ha","6282.904","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2024","2024","million t","598.704","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","5110","Area","6646","Forest land","2025","2025","1000 ha","6279.13","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","72151","Carbon stock in living biomass","6646","Forest land","2025","2025","million t","611.21","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2010","2010","1000 ha","4152","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2010","2010","%","65.01","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2011","2011","1000 ha","4132.8","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2011","2011","%","64.81","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2012","2012","1000 ha","4113.6","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2012","2012","%","64.61","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2013","2013","1000 ha","4094.4","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2013","2013","%","64.41","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2014","2014","1000 ha","4075.2","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2014","2014","%","64.21","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2015","2015","1000 ha","4056","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2015","2015","%","64.01","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2016","2016","1000 ha","4051","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2016","2016","%","64","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2017","2017","1000 ha","4046","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2017","2017","%","64","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2018","2018","1000 ha","4041","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2018","2018","%","64","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2019","2019","1000 ha","4036","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2019","2019","%","64","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","4031","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2020","2020","%","64","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","4028.6","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2021","2021","%","64","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2022","2022","1000 ha","4026.2","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2022","2022","%","64","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2023","2023","1000 ha","4023.8","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2023","2023","%","64.01","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2024","2024","1000 ha","4021.4","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2024","2024","%","64.01","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","4019","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6717","Naturally regenerating forest","2025","2025","%","64.01","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2010","2010","1000 ha","2235","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2010","2010","%","34.99","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2011","2011","1000 ha","2244.2","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2011","2011","%","35.19","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2012","2012","1000 ha","2253.4","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2012","2012","%","35.39","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2013","2013","1000 ha","2262.6","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2013","2013","%","35.59","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2014","2014","1000 ha","2271.8","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2014","2014","%","35.79","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2015","2015","1000 ha","2281","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2015","2015","%","35.99","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2016","2016","1000 ha","2278.2","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2016","2016","%","36","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2017","2017","1000 ha","2275.4","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2017","2017","%","36","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2018","2018","1000 ha","2272.6","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2018","2018","%","36","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2019","2019","1000 ha","2269.8","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2019","2019","%","36","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2020","2020","1000 ha","2267","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2020","2020","%","36","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2021","2021","1000 ha","2265.6","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2021","2021","%","35.99","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2022","2022","1000 ha","2264.2","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2022","2022","%","35.99","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2023","2023","1000 ha","2262.8","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2023","2023","%","35.99","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2024","2024","1000 ha","2261.4","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2024","2024","%","35.99","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6716","Planted Forest","2025","2025","1000 ha","2260","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","7210","Share in Forest land","6716","Planted Forest","2025","2025","%","35.99","X","Figure from external organization",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2010","2010","1000 ha","15.5","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2010","2010","%","0.87","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2011","2011","1000 ha","19.3","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2011","2011","%","1.1","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2012","2012","1000 ha","25.5","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2012","2012","%","1.43","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2013","2013","1000 ha","21.2","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2013","2013","%","1.2","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2014","2014","1000 ha","18.3","A","Official figure",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2014","2014","%","1.05","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2015","2015","1000 ha","18.1","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2015","2015","%","1.04","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2016","2016","1000 ha","20.17","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2016","2016","%","1.19","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2017","2017","1000 ha","20.7","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2017","2017","%","1.23","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2018","2018","1000 ha","24.7","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","1.5","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2019","2019","1000 ha","29.711","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2019","2019","%","1.81","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2020","2020","1000 ha","38.54","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2020","2020","%","2.38","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","40.663","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2021","2021","%","2.54","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2022","2022","1000 ha","39.624","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2022","2022","%","2.5","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6671","Agriculture area under organic agric.","2023","2023","1000 ha","37.825","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2023","2023","%","2.41","E","Estimated value",""
"RL","Land Use","410","Republic of Korea","5110","Area","6672","Agriculture area certified organic","2012","2012","1000 ha","25.5","I","Value imputed by a receiving agency",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2010","2010","1000 ha","91.5","A","Official figure",""
